timestamp,rx_mbps_p1,tx_mbps_p1,rx_mbps_p2,tx_mbps_p2,rx_mbps_p4,tx_mbps_p4,device_id,delay_ms
2026-01-14 11:10:06,0.290192,0.2208,0.036352,0.0336,0.000512,0.0336,max,6.341
2026-01-14 11:10:07,4.927584,2.72592,5.20304,4.1808,5.98896,1.13232,camera,5.951
2026-01-14 11:10:08,5.404032,2.66304,5.129088,3.77856,5.753728,1.1112,max,6.386
2026-01-14 11:10:10,5.3312,2.91744,5.340416,3.01296,5.735744,1.14672,max,6.311
2026-01-14 11:10:12,4.930472,3.1896,5.020024,2.14992,5.193968,1.12416,max,6.304
2026-01-14 11:10:12,4.930472,3.1896,5.020024,2.14992,5.193968,1.12416,camera,5.585
2026-01-14 11:10:13,4.960224,2.67264,5.335488,3.5064,6.066624,1.13568,camera,5.679
2026-01-14 11:10:16,4.940968,2.59488,4.936952,3.8208,6.046776,1.12896,max,6.317
2026-01-14 11:10:18,4.65008,2.64288,5.497576,3.45552,5.803336,1.17024,max,0.358
2026-01-14 11:10:18,4.65008,2.64288,5.497576,3.45552,5.803336,1.17024,camera,5.466
2026-01-14 11:10:20,5.132776,3.26208,5.081064,2.0448,5.401168,1.13376,max,6.332
2026-01-14 11:10:24,4.916904,2.29584,4.745384,2.48688,5.305,1.05504,max,6.29
2026-01-14 11:10:26,0.618688,3.92448,2.263344,0.31056,2.199856,0.20496,max,6.281
2026-01-14 11:10:27,0.190472,3.84,2.166232,0.0,2.02236,0.13392,camera,6.022
2026-01-14 11:10:28,0.62316,3.6192,2.437176,0.00048,2.457144,0.1608,max,6.238
2026-01-14 11:10:33,0.350224,0.0,0.350224,0.0,0.30824,0.04128,camera,1990.349
2026-01-14 11:10:33,0.350224,0.0,0.350224,0.0,0.30824,0.04128,max,1552.736
2026-01-14 11:10:34,2.07784,2.64528,3.253904,0.70368,2.960528,0.61776,max,13.114
2026-01-14 11:10:40,1.388368,2.36784,2.02376,1.98816,2.709328,0.0,max,6.158
2026-01-14 11:10:42,0.10608,3.4512,1.963008,0.0,1.963008,0.0,max,6.214
2026-01-14 11:10:42,0.10608,3.4512,1.963008,0.0,1.963008,0.0,camera,5.057
2026-01-14 11:10:43,0.161032,3.45216,1.985896,0.0,1.985896,0.0,camera,5.926
2026-01-14 11:10:44,0.161376,3.456,2.004576,0.0,2.004576,0.0,max,6.162
2026-01-14 11:10:44,0.161376,3.456,2.004576,0.0,2.004576,0.0,camera,5.284
2026-01-14 11:10:46,0.106536,3.44352,2.109104,0.0,2.108592,0.0,max,6.012
2026-01-14 11:10:49,0.118032,3.45216,1.959184,0.0,1.959184,0.0,camera,5.206
2026-01-14 11:10:50,0.122296,3.45408,1.964472,0.0,1.964472,0.0,max,5.891
2026-01-14 11:10:52,0.132024,3.4608,1.977784,0.0,1.979216,0.0,max,6.058
2026-01-14 11:10:54,0.168936,3.43776,1.9998,0.0,1.9998,0.0,max,6.25
2026-01-14 11:10:54,0.168936,3.43776,1.9998,0.0,1.9998,0.0,camera,5.43
2026-01-14 11:10:56,0.154496,3.44832,2.000064,0.0,1.9988,0.0,max,6.076
2026-01-14 11:11:00,0.041784,3.76224,1.879352,0.0,1.879352,0.0,max,6.11
2026-01-14 11:11:00,0.041784,3.76224,1.879352,0.0,1.879352,0.0,camera,5.278
2026-01-14 11:11:02,0.074424,3.45504,1.917112,0.0,1.923752,0.0,max,6.25
2026-01-14 11:11:04,0.093544,3.45312,1.934816,0.0,2.103872,0.0,max,5.84
2026-01-14 11:11:04,0.093544,3.45312,1.934816,0.0,2.103872,0.0,camera,5.32
2026-01-14 11:11:06,0.17464,3.77184,2.020912,0.0,2.019944,0.0,max,4.582
2026-01-14 11:11:06,0.17464,3.77184,2.020912,0.0,2.019944,0.0,camera,5.148
2026-01-14 11:11:09,0.126568,3.456,1.969768,0.0,1.969768,0.0,camera,5.487
2026-01-14 11:11:10,0.05368,3.45504,1.89864,0.0,1.899152,0.0,max,6.16
2026-01-14 11:11:12,0.058424,3.45216,1.899576,0.0,1.900088,0.0,max,5.193
2026-01-14 11:11:13,0.091184,3.4608,2.105904,0.0,2.105392,0.0,camera,5.766
2026-01-14 11:11:14,0.190824,3.77088,2.033,0.0,2.033,0.0,max,6.171
2026-01-14 11:11:16,0.100856,3.44544,1.93536,0.0,1.93536,0.0,max,6.172
2026-01-14 11:11:17,0.048992,3.44256,1.885024,0.0,1.885024,0.0,camera,5.791
2026-01-14 11:11:20,0.02024,3.45504,1.870888,0.0,2.039672,0.0,max,6.12
2026-01-14 11:11:21,0.158904,3.7584,2.155424,0.0,1.98664,0.0,camera,5.376
2026-01-14 11:11:22,0.088736,3.45888,1.933472,0.0,1.933472,0.0,max,6.145
2026-01-14 11:11:24,4.3388,4.39296,4.687472,3.86592,5.293168,1.14048,max,6.166
2026-01-14 11:11:24,4.3388,4.39296,4.687472,3.86592,5.293168,1.14048,camera,5.523
2026-01-14 11:11:26,4.26716,5.39904,4.350728,2.856,5.129024,1.13424,max,6.167
2026-01-14 11:11:28,4.236856,5.1384,4.157384,3.15504,4.772296,1.13184,max,6.137
2026-01-14 11:11:29,4.125536,5.12592,4.306272,2.97696,5.0956,1.13088,camera,5.75
2026-01-14 11:11:30,4.360504,5.64768,4.182872,2.75376,4.78772,1.12896,max,4.568
2026-01-14 11:11:32,4.091768,5.09664,4.084088,2.76,5.020024,1.1496,max,6.149
2026-01-14 11:11:33,4.149696,5.39184,4.160448,2.95152,4.605376,1.13232,camera,5.31
2026-01-14 11:11:34,4.194576,5.30448,4.189968,2.8152,5.132048,1.13568,max,6.068
2026-01-14 11:11:35,4.38848,5.52624,4.42352,3.14832,4.86384,1.13616,camera,5.778
2026-01-14 11:11:37,4.177336,5.32608,4.137688,2.7168,5.096152,1.12464,camera,5.208
2026-01-14 11:11:38,4.290864,5.55552,4.303152,2.92464,4.734256,1.13664,max,5.998
2026-01-14 11:11:39,4.301656,5.2896,4.286296,3.2328,5.053784,1.14,camera,5.549
2026-01-14 11:11:40,4.081416,5.27904,4.092168,2.6688,4.715784,1.12464,max,6.125
2026-01-14 11:11:40,4.081416,5.27904,4.092168,2.6688,4.715784,1.12464,camera,5.428
2026-01-14 11:11:42,4.400064,5.71632,4.273192,2.79024,4.865376,1.13904,max,6.122
2026-01-14 11:11:46,4.069328,5.25936,4.257744,3.02544,5.052048,1.13424,max,6.108
2026-01-14 11:11:48,4.574808,4.16496,4.728408,3.40992,5.374496,1.14048,max,6.113
2026-01-14 11:11:49,4.645544,3.72192,4.632744,3.30096,5.554,1.15632,camera,5.379
2026-01-14 11:11:50,4.483432,3.64992,4.76452,2.80992,4.912376,1.12896,max,6.056
2026-01-14 11:11:50,4.483432,3.64992,4.76452,2.80992,4.912376,1.12896,camera,5.6
2026-01-14 11:11:52,4.954968,3.18384,4.684904,3.0072,5.27644,1.12896,max,6.07
2026-01-14 11:11:54,4.952032,3.17472,5.20264,3.70464,5.979856,1.13232,max,6.103
2026-01-14 11:11:56,4.535992,3.02304,4.979384,1.9176,5.654856,1.13616,max,5.929
2026-01-14 11:11:57,5.259992,3.48336,5.266696,3.82608,5.517608,1.14,camera,5.295
2026-01-14 11:11:58,4.958672,2.92368,5.29188,3.4416,5.772648,1.1328,max,6.094
2026-01-14 11:11:59,4.678648,3.11568,5.244464,1.99824,5.257824,1.12464,camera,5.294
2026-01-14 11:12:00,5.35132,3.0336,5.49212,4.57392,6.122856,1.13376,max,6.055
2026-01-14 11:12:02,5.007328,2.32416,5.010912,4.0584,5.613536,1.14,max,6.028
2026-01-14 11:12:04,4.760112,2.80032,4.896816,3.15024,5.365152,1.12896,max,5.757
2026-01-14 11:12:04,4.760112,2.80032,4.896816,3.15024,5.365152,1.12896,camera,5.701
2026-01-14 11:12:06,4.635744,2.61792,4.916264,3.16992,5.251112,1.12656,max,3.282
2026-01-14 11:12:08,4.460488,2.97984,4.924136,2.78496,5.095144,1.12656,max,6.082
2026-01-14 11:12:09,5.102696,2.72448,5.234504,3.18096,5.88116,1.12128,camera,5.625
2026-01-14 11:12:12,4.8012,2.77488,5.24408,2.496,5.716144,1.13136,max,4.71
2026-01-14 11:12:13,5.037384,3.02256,4.9492,4.09104,5.5252,1.12752,camera,4.79
2026-01-14 11:12:14,4.800136,2.47344,5.271296,3.65088,5.7664,1.13088,max,6.051
2026-01-14 11:12:16,4.995976,3.02688,5.296464,3.6048,5.322128,1.1328,max,6.007
2026-01-14 11:12:17,4.91148,2.44368,4.910512,4.21536,6.026216,1.12896,camera,5.387
2026-01-14 11:12:18,5.302752,2.64336,5.304288,4.3392,5.595104,1.11696,max,6.023
2026-01-14 11:12:20,4.93548,2.5464,4.936504,3.3912,5.56012,1.12128,max,5.96
2026-01-14 11:12:22,4.701072,2.75232,5.015952,3.59904,5.319648,1.11984,max,6.002
2026-01-14 11:12:22,4.701072,2.75232,5.015952,3.59904,5.319648,1.11984,camera,5.308
2026-01-14 11:12:24,4.859968,3.20544,4.815888,3.87312,5.25928,1.13376,max,5.87
2026-01-14 11:12:26,4.830656,2.68128,4.96588,3.45696,5.443064,1.12656,max,6.028
2026-01-14 11:12:28,4.953,3.33216,5.280168,3.2304,5.868456,1.13712,max,5.985
2026-01-14 11:12:29,5.00648,2.50416,4.895376,3.77952,5.488368,1.11984,camera,5.657
2026-01-14 11:12:30,5.022352,2.86368,5.377168,2.53536,5.869616,1.1328,max,6.027
2026-01-14 11:12:32,4.55868,2.73408,5.3496,2.46,5.67216,1.14336,max,5.802
2026-01-14 11:12:34,4.658584,2.58192,5.28112,3.2352,5.77264,1.13808,max,5.942
2026-01-14 11:12:34,4.658584,2.58192,5.28112,3.2352,5.77264,1.13808,camera,5.575
2026-01-14 11:12:38,5.073064,2.57472,5.082304,3.82944,5.695688,1.13904,max,5.897
2026-01-14 11:12:38,5.073064,2.57472,5.082304,3.82944,5.695688,1.13904,camera,5.168
2026-01-14 11:12:40,4.788712,2.84544,4.931048,2.8776,5.413232,1.12656,max,5.94
2026-01-14 11:12:42,4.765184,2.87664,4.890624,2.35008,5.220864,1.13664,max,6.008
2026-01-14 11:12:43,5.105696,2.87568,5.243936,3.79152,5.885056,1.12992,camera,5.251
2026-01-14 11:12:46,5.242272,2.87616,5.242784,4.13808,6.025632,1.12752,max,5.86
2026-01-14 11:12:46,5.242272,2.87616,5.242784,4.13808,6.025632,1.12752,camera,5.13
2026-01-14 11:12:48,5.138296,2.81472,5.275312,4.21248,6.073856,1.1328,max,5.698
2026-01-14 11:12:48,5.138296,2.81472,5.275312,4.21248,6.073856,1.1328,camera,2.401
2026-01-14 11:12:50,5.141424,2.89728,5.310896,3.68688,5.920176,1.12896,max,5.764
2026-01-14 11:12:50,5.141424,2.89728,5.310896,3.68688,5.920176,1.12896,camera,5.534
2026-01-14 11:12:52,5.511112,2.70528,5.5234,3.80544,6.299112,1.1376,max,5.883
2026-01-14 11:12:52,5.511112,2.70528,5.5234,3.80544,6.299112,1.1376,camera,5.536
2026-01-14 11:12:54,5.017504,2.90928,5.005728,3.65952,5.606272,1.13856,max,5.98
2026-01-14 11:12:55,5.232608,2.9664,5.247968,3.50064,6.014432,1.1256,camera,5.609
2026-01-14 11:12:56,4.918448,2.47008,4.925616,2.8656,5.545136,1.11648,max,3.145
2026-01-14 11:12:58,5.325184,2.94192,4.990336,4.58208,5.600128,1.1304,max,5.864
2026-01-14 11:12:58,5.325184,2.94192,4.990336,4.58208,5.600128,1.1304,camera,5.721
2026-01-14 11:13:00,5.150368,3.01008,4.922048,4.35744,5.400768,1.1256,max,5.754
2026-01-14 11:13:03,5.241936,2.62512,4.929616,3.54384,5.534288,1.11696,camera,5.561
2026-01-14 11:13:04,4.832872,2.90352,4.833896,4.56,5.461608,1.11552,max,5.862
2026-01-14 11:13:04,4.832872,2.90352,4.833896,4.56,5.461608,1.11552,camera,5.233
2026-01-14 11:13:06,4.98492,2.47344,4.986456,3.87504,5.61212,1.12032,max,5.927
2026-01-14 11:13:08,5.025024,3.04608,4.967168,2.60592,5.29884,1.12752,max,5.86
2026-01-14 11:13:09,5.045512,2.5536,5.588368,2.51856,6.057464,1.1352,camera,5.376
2026-01-14 11:13:10,5.047096,3.13968,4.950192,3.01824,5.422768,1.12992,max,4.937
2026-01-14 11:13:12,5.218776,2.96928,5.53468,1.94304,5.992408,1.13568,max,5.942
2026-01-14 11:13:12,5.218776,2.96928,5.53468,1.94304,5.992408,1.13568,camera,5.151
2026-01-14 11:13:14,4.27396,2.89248,5.230256,3.01872,5.393104,1.12992,max,5.584
2026-01-14 11:13:15,5.36568,2.916,5.162536,3.09072,5.640232,1.1256,camera,5.155
2026-01-14 11:13:16,5.35016,2.79984,5.353744,3.95712,6.123792,1.13616,max,5.832
2026-01-14 11:13:18,5.299072,2.832,5.292048,3.348,6.072384,1.13232,max,5.916
2026-01-14 11:13:21,4.86812,2.61744,5.298216,3.17904,5.739512,1.1304,camera,4.779
2026-01-14 11:13:22,4.887712,2.7,4.9384,2.55888,5.413336,1.12944,max,5.669
2026-01-14 11:13:22,4.887712,2.7,4.9384,2.55888,5.413336,1.12944,camera,5.604
2026-01-14 11:13:24,5.316496,2.97024,4.979128,2.86656,5.596824,1.12752,max,5.839
2026-01-14 11:13:24,5.316496,2.97024,4.979128,2.86656,5.596824,1.12752,camera,5.402
2026-01-14 11:13:25,5.008976,2.9568,5.29412,3.48816,5.915976,1.14384,camera,5.015
2026-01-14 11:13:26,4.876456,2.9496,5.038248,2.84784,5.337768,1.13568,max,5.892
2026-01-14 11:13:26,4.876456,2.9496,5.038248,2.84784,5.337768,1.13568,camera,4.617
2026-01-14 11:13:30,5.218568,3.13584,5.504264,2.676,6.14068,1.12896,max,5.667
2026-01-14 11:13:32,5.29416,3.01536,5.284392,3.56448,6.060584,1.12848,max,5.869
2026-01-14 11:13:32,5.29416,3.01536,5.284392,3.56448,6.060584,1.12848,camera,5.542
2026-01-14 11:13:34,5.078712,3.15552,5.26764,3.204,5.883576,1.1232,max,5.889
2026-01-14 11:13:36,4.940328,2.71296,5.27944,4.01952,6.047856,1.13376,max,5.899
2026-01-14 11:13:36,4.940328,2.71296,5.27944,4.01952,6.047856,1.13376,camera,5.152
2026-01-14 11:13:38,4.948464,3.03888,4.950912,2.2728,5.227392,1.12464,max,5.671
2026-01-14 11:13:38,4.948464,3.03888,4.950912,2.2728,5.227392,1.12464,camera,5.446
2026-01-14 11:13:40,4.955712,2.7984,4.890176,2.256,5.231736,1.12176,max,5.73
2026-01-14 11:13:42,5.275336,2.90544,4.934344,4.73904,5.54772,1.12752,max,5.824
2026-01-14 11:13:42,5.275336,2.90544,4.934344,4.73904,5.54772,1.12752,camera,5.61
2026-01-14 11:13:43,4.594864,2.71584,5.237936,3.86256,5.711536,1.12944,camera,5.244
2026-01-14 11:13:44,5.19484,2.68848,4.996184,2.32992,5.475928,1.12416,max,5.899
2026-01-14 11:13:45,4.596384,2.55216,4.875936,2.08128,5.743192,1.13808,camera,1.828
2026-01-14 11:13:47,5.205048,2.80368,5.3438,3.44688,5.453952,1.1184,camera,5.112
2026-01-14 11:13:48,4.905296,2.5248,4.906976,3.48672,6.029184,1.13664,max,5.233
2026-01-14 11:13:50,4.970872,2.4696,5.312424,3.63504,6.0794,1.14144,max,5.666
2026-01-14 11:13:51,4.925376,2.83968,4.887952,2.55456,5.19464,1.12992,camera,4.112
2026-01-14 11:13:52,4.85016,2.53824,5.326864,2.78832,5.97096,1.12944,max,5.89
2026-01-14 11:13:53,5.333512,2.6736,5.135848,4.07328,5.610984,1.12608,camera,4.939
2026-01-14 11:13:55,4.925992,2.70144,5.543464,2.44416,6.041128,1.13232,camera,5.016
2026-01-14 11:13:56,5.105664,2.92128,4.906496,4.13136,5.387776,1.12032,max,5.865
2026-01-14 11:13:58,5.227696,2.39856,5.523728,2.74656,5.515024,1.12944,max,5.869
2026-01-14 11:14:00,5.2054,2.95488,5.004752,3.26112,5.464064,1.14144,camera,5.252
2026-01-14 11:14:00,5.2054,2.95488,5.004752,3.26112,5.464064,1.14144,max,5.86
2026-01-14 11:14:02,4.93504,2.78304,5.075328,3.08832,5.556096,1.12464,camera,4.556
2026-01-14 11:14:02,4.93504,2.78304,5.075328,3.08832,5.556096,1.12464,max,5.375
2026-01-14 11:14:04,5.142736,2.99808,5.27432,2.74944,5.91432,1.13712,max,5.839
2026-01-14 11:14:06,4.816032,2.53104,5.242528,2.95248,5.932704,1.13616,max,5.482
2026-01-14 11:14:07,5.166344,2.72352,4.96564,3.564,5.446408,1.12368,camera,5.345
2026-01-14 11:14:08,4.79468,2.86512,5.288248,3.18288,5.563704,1.1376,max,5.85
2026-01-14 11:14:10,4.638232,2.71968,5.261192,3.70992,5.759368,1.13232,max,5.852
2026-01-14 11:14:11,4.85852,2.96688,4.996344,2.3136,5.155576,1.13616,camera,5.06
2026-01-14 11:14:13,5.075336,2.64144,5.283256,2.97744,6.06764,1.12608,camera,5.541
2026-01-14 11:14:14,5.072456,2.70432,4.86868,3.39984,5.457792,1.12512,max,5.814
2026-01-14 11:14:16,5.146528,2.81616,4.947872,2.63856,5.42608,1.1256,camera,4.407
2026-01-14 11:14:16,5.146528,2.81616,4.947872,2.63856,5.42608,1.1256,max,5.793
2026-01-14 11:14:18,4.705416,2.77344,4.854968,3.18624,5.192376,1.1256,max,5.785
2026-01-14 11:14:19,4.956896,3.03744,5.290208,3.1056,5.785312,1.13376,camera,4.964
2026-01-14 11:14:22,4.73632,2.78592,5.217088,3.372,5.848504,1.13472,max,5.811
2026-01-14 11:14:24,4.69356,2.73936,5.310512,4.344,5.794304,1.14816,camera,5.105
2026-01-14 11:14:24,4.69356,2.73936,5.310512,4.344,5.794304,1.14816,max,5.678
2026-01-14 11:14:26,5.17228,2.8896,5.317176,2.83824,5.95396,1.14336,max,5.818
2026-01-14 11:14:28,5.261688,2.99952,5.2622,3.22416,5.553016,1.11312,max,5.789
2026-01-14 11:14:30,4.718096,2.70768,4.996624,2.03184,5.81736,1.13904,max,5.657
2026-01-14 11:14:31,5.01524,2.81088,5.32244,3.42768,5.307592,1.12272,camera,5.265
2026-01-14 11:14:32,4.806288,2.82624,4.98856,2.77968,5.421312,1.128,camera,5.136
2026-01-14 11:14:32,4.806288,2.82624,4.98856,2.77968,5.421312,1.128,max,5.833
2026-01-14 11:14:34,4.787888,2.532,4.948656,3.4248,5.399216,1.13088,max,5.779
2026-01-14 11:14:36,4.542488,2.7696,5.012504,2.79552,5.167816,1.12656,camera,4.661
2026-01-14 11:14:36,4.542488,2.7696,5.012504,2.79552,5.167816,1.12656,max,5.787
2026-01-14 11:14:38,4.51536,0.61008,3.078688,2.90016,4.312432,0.66768,max,5.722
2026-01-14 11:14:40,0.169992,1.94016,1.160712,0.0,1.03732,0.11568,camera,5.305
2026-01-14 11:14:40,0.169992,1.94016,1.160712,0.0,1.03732,0.11568,max,5.722
2026-01-14 11:14:42,0.2506,3.52176,2.06052,0.0,2.09636,0.14112,camera,5.113
2026-01-14 11:14:42,0.2506,3.52176,2.06052,0.0,2.09636,0.14112,max,5.529
2026-01-14 11:14:44,1.68248,4.48176,3.305152,0.61488,3.102352,0.51744,max,5.711
2026-01-14 11:14:45,1.19072,1.97376,1.501552,0.62016,1.766768,0.25872,camera,5.287
2026-01-14 11:14:47,1.776976,3.07104,2.216736,1.07712,2.772768,0.3648,camera,5.432
2026-01-14 11:14:48,0.923784,4.19232,2.68916,0.00672,2.299528,0.372,max,5.76
2026-01-14 11:14:49,1.137448,4.66944,3.123496,0.0,2.610472,0.48192,camera,5.37
2026-01-14 11:14:50,1.553728,2.0832,1.765696,1.14624,2.659696,0.33744,max,5.744
2026-01-14 11:14:52,0.979696,4.26624,2.814192,0.0,2.26024,0.52176,max,5.759
2026-01-14 11:14:56,2.176304,3.4488,2.93668,1.3656,3.188232,0.57456,max,5.762
2026-01-14 11:14:57,1.458488,3.35376,2.413736,0.60048,2.347176,0.3792,camera,4.843
2026-01-14 11:14:58,0.674312,4.28064,2.657944,0.0,2.351768,0.28608,max,5.685
2026-01-14 11:15:00,1.276184,0.42288,0.618264,1.04496,1.26236,0.216,max,5.709
2026-01-14 11:15:02,1.184928,4.76256,3.145344,0.0,2.583344,0.51024,camera,5.09
2026-01-14 11:15:02,1.184928,4.76256,3.145344,0.0,2.583344,0.51024,max,5.63
2026-01-14 11:15:04,1.494096,4.65456,3.297872,0.16368,2.978736,0.47328,max,5.711
2026-01-14 11:15:06,1.065928,4.28064,2.91732,0.0,2.610632,0.47184,max,5.637
2026-01-14 11:15:07,2.102784,2.79648,2.443264,1.40448,2.725376,0.46704,camera,5.2
2026-01-14 11:15:08,1.065544,2.72592,2.04904,0.50544,2.091536,0.2952,max,5.77
2026-01-14 11:15:10,0.76676,2.02128,1.454768,0.18288,1.786656,0.2928,max,5.693
2026-01-14 11:15:12,0.175984,1.02288,0.842608,0.0,0.782704,0.05616,camera,4.9
2026-01-14 11:15:12,0.175984,1.02288,0.842608,0.0,0.782704,0.05616,max,5.69
2026-01-14 11:15:14,0.749776,4.3584,2.699984,0.29136,2.461392,0.23808,max,5.681
2026-01-14 11:15:16,1.404256,4.7808,3.211104,0.15792,2.591072,0.5328,max,5.672
2026-01-14 11:15:18,1.994,3.03552,2.43944,1.2672,2.860304,0.456,max,5.07
2026-01-14 11:15:20,2.205296,2.25264,2.400368,1.62,2.711008,0.48048,max,3.637
2026-01-14 11:15:22,1.868576,0.3768,1.35184,1.50912,1.760592,0.35856,camera,4.774
2026-01-14 11:15:22,1.868576,0.3768,1.35184,1.50912,1.760592,0.35856,max,5.685
2026-01-14 11:15:24,1.516176,1.50384,1.879184,0.93072,2.048656,0.35856,camera,4.666
2026-01-14 11:15:24,1.516176,1.50384,1.879184,0.93072,2.048656,0.35856,max,5.698
2026-01-14 11:15:26,4.005888,4.0176,3.48428,2.2464,4.168312,0.74544,max,5.533
2026-01-14 11:15:27,1.017744,3.74064,2.692376,0.0,2.1814,0.50688,camera,5.04
2026-01-14 11:15:28,0.969544,4.52832,2.959176,0.0,2.671944,0.41472,max,5.388
2026-01-14 11:15:30,1.868856,0.35616,1.173848,1.1664,1.674272,0.42048,max,5.725
2026-01-14 11:15:31,1.473584,4.09344,2.768768,0.27072,2.669536,0.35664,camera,5.102
2026-01-14 11:15:34,0.448872,1.08912,0.84516,0.09024,1.002856,0.156,max,5.558
2026-01-14 11:15:35,1.807944,3.2472,2.578504,0.64512,2.393672,0.56496,camera,4.935
2026-01-14 11:15:36,1.373592,2.68752,1.845656,0.8664,2.095512,0.2088,max,5.574
2026-01-14 11:15:37,1.187672,2.19744,2.008408,0.31728,1.79132,0.39936,camera,5.167
2026-01-14 11:15:38,1.374728,2.74416,1.8514,0.91008,2.433032,0.23568,max,5.635
2026-01-14 11:15:42,4.749504,3.79248,4.828864,1.87584,5.43432,1.14528,max,5.539
2026-01-14 11:15:44,4.351232,5.33088,4.519624,3.04176,5.283016,1.14672,max,5.7
2026-01-14 11:15:46,4.325088,5.20368,4.337888,3.36096,5.110496,1.13328,camera,5.351
2026-01-14 11:15:46,4.325088,5.20368,4.337888,3.36096,5.110496,1.13328,max,5.695
2026-01-14 11:15:48,4.340728,5.31216,4.348408,3.02208,5.128184,1.13424,camera,5.098
2026-01-14 11:15:48,4.340728,5.31216,4.348408,3.02208,5.128184,1.13424,max,5.724
2026-01-14 11:15:50,4.001384,4.40784,4.005992,3.03312,4.60196,1.13232,max,5.671
2026-01-14 11:15:52,0.568632,0.0,0.211032,0.39168,0.45372,0.10512,camera,5.343
2026-01-14 11:15:52,0.568632,0.0,0.211032,0.39168,0.45372,0.10512,max,5.644
2026-01-14 11:15:54,2.148408,2.20512,2.320392,1.02144,2.4274,0.76224,max,5.666
2026-01-14 11:15:58,2.382352,2.8968,2.789904,1.52736,3.056656,0.63072,max,5.631
2026-01-14 11:15:59,0.669224,1.596,1.304616,0.21552,1.270312,0.2112,camera,4.777
2026-01-14 11:16:00,1.15312,4.69872,3.132,0.0,2.58416,0.5136,camera,5.086
2026-01-14 11:16:00,1.15312,4.69872,3.132,0.0,2.58416,0.5136,max,5.648
2026-01-14 11:16:02,1.7696,1.84896,1.600128,1.15248,2.319488,0.28128,max,5.707
2026-01-14 11:16:03,0.905296,3.24672,2.0916,0.38064,2.095696,0.23616,camera,4.847
2026-01-14 11:16:04,1.23668,4.2744,3.025704,0.19488,2.750248,0.44064,max,3.242
2026-01-14 11:16:06,0.325944,3.96192,2.138328,0.0,2.006744,0.12336,max,5.445
2026-01-14 11:16:07,0.594728,3.88896,2.472856,0.0,2.337688,0.26832,camera,4.78
2026-01-14 11:16:08,0.411912,4.06944,2.531784,0.0,2.253992,0.15504,max,5.434
2026-01-14 11:16:10,0.446984,3.06624,1.926544,0.0,1.984048,0.18384,camera,4.941
2026-01-14 11:16:10,0.446984,3.06624,1.926544,0.0,1.984048,0.18384,max,5.567
2026-01-14 11:16:11,0.934496,4.7664,3.08608,0.0,2.459872,0.36144,camera,2.145
2026-01-14 11:16:12,0.748072,3.98976,2.784792,0.0,2.434056,0.31728,max,5.545
2026-01-14 11:16:14,0.62864,4.2528,2.385384,0.0,2.12364,0.2448,max,5.621
2026-01-14 11:16:15,1.023688,4.39776,2.815984,0.17184,2.631552,0.3456,camera,5.064
2026-01-14 11:16:16,1.49752,4.5336,3.116464,0.2184,2.69008,0.57792,camera,4.937
2026-01-14 11:16:16,1.49752,4.5336,3.116464,0.2184,2.69008,0.57792,max,5.644
2026-01-14 11:16:18,0.538936,3.84384,2.550072,0.0,2.298168,0.23616,max,1.395
2026-01-14 11:16:19,1.297032,3.08256,2.221704,0.41424,2.259256,0.31104,camera,5.081
2026-01-14 11:16:20,0.811488,2.18976,1.48528,0.1656,1.400624,0.27216,max,5.614
2026-01-14 11:16:22,0.797368,4.3968,2.749112,0.0,2.350264,0.34512,camera,4.971
2026-01-14 11:16:22,0.797368,4.3968,2.749112,0.0,2.350264,0.34512,max,5.475
2026-01-14 11:16:23,1.49832,2.01216,1.995128,0.63264,1.894776,0.42816,camera,5.248
2026-01-14 11:16:24,1.684824,1.98048,1.72408,0.97584,2.1516,0.372,max,5.574
2026-01-14 11:16:25,1.24012,0.7872,1.18892,0.54624,1.20172,0.29808,camera,4.973
2026-01-14 11:16:26,0.710864,3.37056,2.224336,0.0,1.908944,0.32064,max,5.485
2026-01-14 11:16:30,0.980872,4.85568,3.120008,0.0,2.485128,0.4032,max,4.426
2026-01-14 11:16:31,0.673496,3.96192,2.490056,0.0,2.19156,0.27984,camera,5.111
2026-01-14 11:16:32,1.144712,4.5168,2.973592,0.16848,2.723736,0.44208,max,5.533
2026-01-14 11:16:33,0.593936,4.1808,2.53544,0.0,2.281488,0.19872,camera,5.269
2026-01-14 11:16:34,1.455048,2.71152,2.28244,0.83904,2.459592,0.32016,max,5.533
2026-01-14 11:16:36,2.150576,0.79776,1.684656,1.91712,2.364592,0.43152,camera,5.197
2026-01-14 11:16:36,2.150576,0.79776,1.684656,1.91712,2.364592,0.43152,max,5.627
2026-01-14 11:16:37,0.638832,3.97536,2.451824,0.0,2.166128,0.26784,camera,4.834
2026-01-14 11:16:38,0.945672,4.54224,2.928824,0.0,2.475928,0.42624,max,5.563
2026-01-14 11:16:40,1.065832,3.5736,2.329224,0.41616,2.3794,0.26016,camera,4.52
2026-01-14 11:16:40,1.065832,3.5736,2.329224,0.41616,2.3794,0.26016,max,4.994
2026-01-14 11:16:42,1.688328,2.05392,2.299656,1.00176,2.249816,0.35088,max,5.569
2026-01-14 11:16:44,0.642784,2.05632,1.630432,0.0,1.479992,0.15696,camera,5.157
2026-01-14 11:16:44,0.642784,2.05632,1.630432,0.0,1.479992,0.15696,max,5.562
